team,gameid,date,home,pts,ppm,poss,tov_rate,reb_rate,oreb_rate,dreb_rate,efpg,tsp,off_eff,def_eff
DEN,22100692,2022-01-21,True,118.0,2.458333333333333,107.0,0.1214953271028037,0.4433962264150943,0.3818181818181818,0.5098039215686274,0.5439560439560439,0.5175438596491229,1.102803738317757,1.1401869158878504
MEM,22100692,2022-01-21,False,122.0,2.5416666666666665,107.0,0.1495327102803738,0.5566037735849056,0.4901960784313725,0.6181818181818182,0.5914634146341463,0.5,1.1401869158878504,1.102803738317757
UTA,22100693,2022-01-21,True,111.0,2.3125,97.5,0.1128205128205128,0.5247524752475248,0.3043478260869565,0.7090909090909091,0.5189873417721519,0.4911504424778761,1.1384615384615384,1.035897435897436
DET,22100693,2022-01-21,False,101.0,2.1041666666666665,97.5,0.1128205128205128,0.4752475247524752,0.2909090909090909,0.6956521739130435,0.5114942528735632,0.4902912621359223,1.035897435897436,1.1384615384615384
GSW,22100694,2022-01-21,True,105.0,2.1875,96.0,0.1979166666666666,0.495049504950495,0.2391304347826087,0.7090909090909091,0.5432098765432098,0.5097087378640777,1.09375,1.0729166666666667
HOU,22100694,2022-01-21,False,103.0,2.145833333333333,96.0,0.125,0.504950495049505,0.2909090909090909,0.7608695652173914,0.4831460674157303,0.4724770642201835,1.0729166666666667,1.09375
CLE,22100695,2022-01-22,True,94.0,1.9583333333333333,101.5,0.2266009852216748,0.5641025641025641,0.5,0.6229508196721312,0.5,0.4234234234234234,0.9261083743842364,0.8571428571428571
OKC,22100695,2022-01-22,False,87.0,1.8125,101.5,0.1477832512315271,0.4358974358974359,0.3770491803278688,0.5,0.4588235294117647,0.4306930693069307,0.8571428571428571,0.9261083743842364
MIL,22100696,2022-01-22,True,133.0,2.770833333333333,102.5,0.0682926829268292,0.4554455445544554,0.2549019607843137,0.66,0.6098901098901099,0.5732758620689655,1.297560975609756,1.2390243902439024
SAC,22100696,2022-01-22,False,127.0,2.645833333333333,102.5,0.1365853658536585,0.5445544554455446,0.34,0.7450980392156863,0.6030927835051546,0.5619469026548672,1.2390243902439024,1.297560975609756
PHX,22100697,2022-01-22,True,113.0,2.3541666666666665,99.5,0.1105527638190954,0.5188679245283019,0.3461538461538461,0.6851851851851852,0.5260416666666666,0.5136363636363637,1.135678391959799,1.035175879396985
IND,22100697,2022-01-22,False,103.0,2.145833333333333,99.5,0.1809045226130653,0.4811320754716981,0.3148148148148148,0.6538461538461539,0.5,0.4639639639639639,1.035175879396985,1.135678391959799
NYK,22100698,2022-01-23,True,110.0,2.2916666666666665,95.5,0.1361256544502617,0.5363636363636364,0.3703703703703703,0.6964285714285714,0.5164835164835165,0.5,1.1518324607329844,1.068062827225131
LAC,22100698,2022-01-23,False,102.0,2.125,95.5,0.1256544502617801,0.4636363636363636,0.3035714285714285,0.6296296296296297,0.5189873417721519,0.4678899082568807,1.068062827225131,1.1518324607329844
WAS,22100699,2022-01-23,True,87.0,1.8125,103.0,0.0679611650485436,0.4102564102564102,0.1935483870967742,0.6545454545454545,0.3978494623655914,0.3990825688073394,0.8446601941747572,1.1262135922330097
BOS,22100699,2022-01-23,False,116.0,2.4166666666666665,103.0,0.1262135922330097,0.5897435897435898,0.3454545454545454,0.8064516129032258,0.55,0.5225225225225225,1.1262135922330097,0.8446601941747572
MIA,22100700,2022-01-23,True,113.0,2.3541666666666665,99.0,0.1616161616161616,0.4673913043478261,0.238095238095238,0.66,0.5864197530864198,0.5594059405940595,1.1414141414141414,1.0808080808080809
LAL,22100700,2022-01-23,False,107.0,2.2291666666666665,99.0,0.1818181818181818,0.532608695652174,0.34,0.7619047619047619,0.5253164556962026,0.4908256880733945,1.0808080808080809,1.1414141414141414
ORL,22100701,2022-01-23,True,114.0,2.375,103.5,0.1352657004830917,0.4361702127659574,0.2272727272727272,0.62,0.6,0.5533980582524272,1.1014492753623188,0.9178743961352656
CHI,22100701,2022-01-23,False,95.0,1.9791666666666667,103.5,0.2125603864734299,0.5638297872340425,0.38,0.7727272727272727,0.4671052631578947,0.4398148148148148,0.9178743961352656,1.1014492753623188
TOR,22100702,2022-01-23,True,105.0,2.1875,104.5,0.1531100478468899,0.4954954954954955,0.3870967741935484,0.6326530612244898,0.4897959183673469,0.46875,1.0047846889952152,1.0909090909090908
POR,22100702,2022-01-23,False,114.0,2.375,104.5,0.2105263157894736,0.5045045045045045,0.3673469387755102,0.6129032258064516,0.6352941176470588,0.5816326530612245,1.0909090909090908,1.0047846889952152
CHA,22100703,2022-01-23,True,91.0,1.8958333333333333,106.0,0.1509433962264151,0.5478260869565217,0.3559322033898305,0.75,0.4137931034482758,0.3991228070175439,0.8584905660377359,1.0660377358490567
ATL,22100703,2022-01-23,False,113.0,2.3541666666666665,106.0,0.0943396226415094,0.4521739130434782,0.25,0.6440677966101694,0.5397727272727273,0.5044642857142857,1.0660377358490567,0.8584905660377359
SAS,22100704,2022-01-23,True,109.0,2.270833333333333,100.5,0.0895522388059701,0.4952380952380952,0.3396226415094339,0.6538461538461539,0.5280898876404494,0.4909909909909909,1.0845771144278606,1.144278606965174
PHI,22100704,2022-01-23,False,115.0,2.395833333333333,100.5,0.099502487562189,0.5047619047619047,0.3461538461538461,0.660377358490566,0.5163043478260869,0.5,1.144278606965174,1.0845771144278606
DAL,22100705,2022-01-23,True,104.0,2.1666666666666665,99.0,0.1818181818181818,0.4649122807017544,0.3125,0.5757575757575758,0.5472972972972973,0.4952380952380952,1.0505050505050506,0.9191919191919192
MEM,22100705,2022-01-23,False,91.0,1.8958333333333333,99.0,0.1515151515151515,0.5350877192982456,0.4242424242424242,0.6875,0.3939393939393939,0.3855932203389831,0.9191919191919192,1.0505050505050506
MIN,22100706,2022-01-23,True,136.0,2.833333333333333,105.0,0.0857142857142857,0.422680412371134,0.3,0.5531914893617021,0.5978260869565217,0.5528455284552846,1.2952380952380953,1.1904761904761905
BKN,22100706,2022-01-23,False,125.0,2.6041666666666665,105.0,0.1809523809523809,0.5773195876288659,0.4468085106382978,0.7,0.5842105263157895,0.5681818181818182,1.1904761904761905,1.2952380952380953
DEN,22100707,2022-01-23,True,117.0,2.4375,102.5,0.1268292682926829,0.5180722891566265,0.3043478260869565,0.7837837837837838,0.5882352941176471,0.5416666666666666,1.1414634146341462,1.0829268292682928
DET,22100707,2022-01-23,False,111.0,2.3125,102.5,0.2146341463414634,0.4819277108433735,0.2162162162162162,0.6956521739130435,0.6333333333333333,0.5904255319148937,1.0829268292682928,1.1414634146341462
GSW,22100708,2022-01-23,True,94.0,1.9583333333333333,89.0,0.1123595505617977,0.4509803921568627,0.2553191489361702,0.6181818181818182,0.5120481927710844,0.5053763440860215,1.0561797752808988,1.0337078651685394
UTA,22100708,2022-01-23,False,92.0,1.9166666666666667,89.0,0.1348314606741573,0.5490196078431373,0.3818181818181818,0.7446808510638298,0.4506172839506173,0.4423076923076923,1.0337078651685394,1.0561797752808988
CLE,22100709,2022-01-24,True,95.0,1.9791666666666667,99.5,0.2010050251256281,0.5221238938053098,0.3636363636363636,0.6724137931034483,0.5123456790123457,0.4702970297029702,0.9547738693467336,0.9346733668341708
NYK,22100709,2022-01-24,False,93.0,1.9375,99.5,0.1206030150753768,0.4778761061946903,0.3275862068965517,0.6363636363636364,0.4880952380952381,0.4428571428571428,0.9346733668341708,0.9547738693467336
NOP,22100712,2022-01-24,True,117.0,2.4375,106.5,0.1126760563380281,0.4857142857142857,0.2916666666666667,0.6491228070175439,0.5,0.4915966386554621,1.0985915492957747,1.0610328638497653
IND,22100712,2022-01-24,False,113.0,2.3541666666666665,106.5,0.1596244131455399,0.5142857142857142,0.3508771929824561,0.7083333333333334,0.5459770114942529,0.5044642857142857,1.0610328638497653,1.0985915492957747
PHX,22100713,2022-01-24,True,115.0,2.395833333333333,103.5,0.1352657004830917,0.5794392523364486,0.4545454545454545,0.7115384615384616,0.5404040404040404,0.5043859649122807,1.1111111111111112,1.0531400966183575
UTA,22100713,2022-01-24,False,109.0,2.270833333333333,103.5,0.1352657004830917,0.4205607476635514,0.2884615384615384,0.5454545454545454,0.5802469135802469,0.529126213592233,1.0531400966183575,1.1111111111111112
OKC,22100730,2022-01-24,True,110.0,2.2916666666666665,107.0,0.102803738317757,0.4513274336283185,0.2758620689655172,0.6363636363636364,0.5,0.4741379310344827,1.02803738317757,1.0373831775700937
CHI,22100730,2022-01-24,False,111.0,2.3125,107.0,0.1775700934579439,0.5486725663716814,0.3636363636363636,0.7241379310344828,0.5449438202247191,0.5138888888888888,1.0373831775700937,1.02803738317757
PHI,22100454,2022-01-25,True,117.0,2.4375,92.5,0.1189189189189189,0.5306122448979592,0.3541666666666667,0.7,0.5238095238095238,0.508695652173913,1.2648648648648648,1.1567567567567567
NOP,22100454,2022-01-25,False,107.0,2.2291666666666665,92.5,0.0864864864864864,0.4693877551020408,0.3,0.6458333333333334,0.536144578313253,0.4908256880733945,1.1567567567567567,1.2648648648648648
DET,22100714,2022-01-25,True,105.0,2.1875,107.5,0.0837209302325581,0.3873873873873873,0.288135593220339,0.5,0.4845360824742268,0.4729729729729729,0.9767441860465116,1.0232558139534884
DEN,22100714,2022-01-25,False,110.0,2.2916666666666665,107.5,0.2325581395348837,0.6126126126126126,0.5,0.711864406779661,0.494047619047619,0.4782608695652174,1.0232558139534884,0.9767441860465116
TOR,22100715,2022-01-25,True,125.0,2.6041666666666665,102.5,0.1658536585365853,0.5416666666666666,0.3260869565217391,0.74,0.6219512195121951,0.5630630630630631,1.2195121951219512,1.102439024390244
CHA,22100715,2022-01-25,False,113.0,2.3541666666666665,102.5,0.1170731707317073,0.4583333333333333,0.26,0.6739130434782609,0.5487804878048781,0.4956140350877193,1.102439024390244,1.2195121951219512
WAS,22100716,2022-01-25,True,115.0,2.395833333333333,113.5,0.1674008810572687,0.5181818181818182,0.2884615384615384,0.7241379310344828,0.51875,0.4791666666666667,1.013215859030837,1.0220264317180616
LAC,22100716,2022-01-25,False,116.0,2.4166666666666665,113.5,0.105726872246696,0.4818181818181818,0.2758620689655172,0.7115384615384616,0.4734042553191489,0.464,1.0220264317180616,1.013215859030837
BOS,22100717,2022-01-25,True,128.0,2.6666666666666665,101.0,0.1089108910891089,0.5853658536585366,0.4074074074074074,0.7246376811594203,0.5922330097087378,0.5818181818181818,1.2673267326732671,0.7425742574257426
SAC,22100717,2022-01-25,False,75.0,1.5625,101.0,0.1188118811881188,0.4146341463414634,0.2753623188405797,0.5925925925925926,0.3368421052631579,0.3409090909090909,0.7425742574257426,1.2673267326732671
BKN,22100718,2022-01-25,True,96.0,2.0,103.5,0.1835748792270531,0.6,0.4285714285714285,0.8571428571428571,0.4602272727272727,0.4363636363636363,0.927536231884058,1.0241545893719808
LAL,22100718,2022-01-25,False,106.0,2.208333333333333,103.5,0.0966183574879227,0.4,0.1428571428571428,0.5714285714285714,0.5393258426966292,0.5353535353535354,1.0241545893719808,0.927536231884058
HOU,22100719,2022-01-25,True,104.0,2.1666666666666665,110.0,0.1545454545454545,0.4953271028037383,0.390625,0.6511627906976745,0.4578947368421052,0.4333333333333333,0.9454545454545454,1.2181818181818185
SAS,22100719,2022-01-25,False,134.0,2.7916666666666665,110.0,0.1181818181818181,0.5046728971962616,0.3488372093023256,0.609375,0.6336633663366337,0.6261682242990654,1.2181818181818185,0.9454545454545454
GSW,22100720,2022-01-25,True,130.0,2.708333333333333,103.0,0.1359223300970873,0.5904761904761905,0.3333333333333333,0.7833333333333333,0.625,0.5909090909090909,1.2621359223300972,0.8932038834951457
DAL,22100720,2022-01-25,False,92.0,1.9166666666666667,103.0,0.1067961165048543,0.4095238095238095,0.2166666666666666,0.6666666666666666,0.4065934065934066,0.4220183486238532,0.8932038834951457,1.2621359223300972
POR,22100721,2022-01-25,True,107.0,2.2291666666666665,102.5,0.1365853658536585,0.5,0.360655737704918,0.660377358490566,0.4787234042553192,0.4692982456140351,1.0439024390243905,1.0634146341463415
MIN,22100721,2022-01-25,False,109.0,2.270833333333333,102.5,0.1658536585365853,0.5,0.3396226415094339,0.639344262295082,0.524390243902439,0.4823008849557522,1.0634146341463415,1.0439024390243905
BKN,22100453,2022-01-26,True,118.0,2.458333333333333,107.5,0.1116279069767441,0.46,0.2244897959183673,0.6862745098039216,0.5568181818181818,0.5175438596491229,1.0976744186046512,1.1534883720930234
DEN,22100453,2022-01-26,False,124.0,2.583333333333333,107.5,0.1209302325581395,0.54,0.3137254901960784,0.7755102040816326,0.5561797752808989,0.5344827586206896,1.1534883720930234,1.0976744186046512
CHI,22100472,2022-01-26,True,111.0,2.3125,97.5,0.1538461538461538,0.5591397849462365,0.3555555555555555,0.75,0.5892857142857143,0.555,1.1384615384615384,1.0769230769230769
TOR,22100472,2022-01-26,False,105.0,2.1875,97.5,0.123076923076923,0.4408602150537634,0.25,0.6444444444444445,0.5569620253164557,0.4906542056074766,1.0769230769230769,1.1384615384615384
CLE,22100722,2022-01-26,True,115.0,2.395833333333333,98.5,0.1319796954314721,0.4787234042553192,0.3404255319148936,0.6170212765957447,0.5804597701149425,0.5528846153846154,1.16751269035533,1.0050761421319796
MIL,22100722,2022-01-26,False,99.0,2.0625,98.5,0.1928934010152284,0.5212765957446809,0.3829787234042553,0.6595744680851063,0.51875,0.5051020408163265,1.0050761421319796,1.16751269035533
IND,22100723,2022-01-26,True,126.0,2.625,110.5,0.1809954751131221,0.52,0.4482758620689655,0.6190476190476191,0.532608695652174,0.5,1.1402714932126696,1.4298642533936652
CHA,22100723,2022-01-26,False,158.0,3.2916666666666665,110.5,0.1176470588235294,0.48,0.3809523809523809,0.5517241379310345,0.7096774193548387,0.626984126984127,1.4298642533936652,1.1402714932126696
ORL,22100724,2022-01-26,True,102.0,2.125,103.0,0.1262135922330097,0.4444444444444444,0.2,0.6938775510204082,0.5059523809523809,0.4811320754716981,0.9902912621359224,1.077669902912621
LAC,22100724,2022-01-26,False,111.0,2.3125,103.0,0.145631067961165,0.5555555555555556,0.3061224489795918,0.8,0.5370370370370371,0.5138888888888888,1.077669902912621,0.9902912621359224
ATL,22100725,2022-01-26,True,121.0,2.520833333333333,102.0,0.088235294117647,0.5238095238095238,0.2272727272727272,0.7377049180327869,0.6,0.5654205607476636,1.1862745098039216,1.0196078431372548
SAC,22100725,2022-01-26,False,104.0,2.1666666666666665,102.0,0.1176470588235294,0.4761904761904761,0.2622950819672131,0.7727272727272727,0.4838709677419355,0.4642857142857143,1.0196078431372548,1.1862745098039216
MIA,22100727,2022-01-26,True,110.0,2.2916666666666665,94.0,0.2127659574468085,0.4731182795698925,0.2702702702702703,0.6071428571428571,0.6081081081081081,0.5729166666666666,1.1702127659574468,1.0212765957446808
NYK,22100727,2022-01-26,False,96.0,2.0,94.0,0.1914893617021276,0.5268817204301075,0.3928571428571428,0.7297297297297297,0.5120481927710844,0.48,1.0212765957446808,1.1702127659574468
SAS,22100728,2022-01-26,True,110.0,2.2916666666666665,106.0,0.1226415094339622,0.4716981132075472,0.4,0.5490196078431373,0.5053191489361702,0.4867256637168141,1.0377358490566038,1.1132075471698113
MEM,22100728,2022-01-26,False,118.0,2.458333333333333,106.0,0.1226415094339622,0.5283018867924528,0.4509803921568627,0.6,0.55,0.5086206896551724,1.1132075471698113,1.0377358490566038
UTA,22100731,2022-01-26,True,97.0,2.020833333333333,97.0,0.1649484536082474,0.4509803921568627,0.2941176470588235,0.6078431372549019,0.5063291139240507,0.4754901960784313,1.0,1.0824742268041236
PHX,22100731,2022-01-26,False,105.0,2.1875,97.0,0.0927835051546391,0.5490196078431373,0.392156862745098,0.7058823529411765,0.5304878048780488,0.481651376146789,1.0824742268041236,1.0
POR,22100732,2022-01-26,True,112.0,2.333333333333333,100.5,0.0895522388059701,0.4631578947368421,0.1632653061224489,0.782608695652174,0.5975609756097561,0.5333333333333333,1.1144278606965174,1.3134328358208955
DAL,22100732,2022-01-26,False,132.0,2.75,100.5,0.0895522388059701,0.5368421052631579,0.217391304347826,0.8367346938775511,0.6363636363636364,0.5789473684210527,1.3134328358208955,1.1144278606965174
PHI,22100733,2022-01-27,True,105.0,2.1875,100.5,0.1492537313432835,0.54,0.2826086956521739,0.7592592592592593,0.5792682926829268,0.5303030303030303,1.044776119402985,0.8656716417910447
LAL,22100733,2022-01-27,False,87.0,1.8125,100.5,0.1890547263681592,0.46,0.2407407407407407,0.717391304347826,0.4431818181818182,0.4484536082474227,0.8656716417910447,1.044776119402985
GSW,22100734,2022-01-27,True,124.0,2.583333333333333,108.5,0.1751152073732718,0.5145631067961165,0.2826086956521739,0.7017543859649122,0.6646341463414634,0.6019417475728155,1.1428571428571428,1.0599078341013826
MIN,22100734,2022-01-27,False,115.0,2.395833333333333,108.5,0.0829493087557603,0.4854368932038835,0.2982456140350877,0.717391304347826,0.4947368421052631,0.4713114754098361,1.0599078341013826,1.1428571428571428
NOP,22100729,2022-01-28,True,105.0,2.1875,107.5,0.1209302325581395,0.5,0.3448275862068966,0.7045454545454546,0.4166666666666667,0.4268292682926829,0.9767441860465116,1.0790697674418606
DEN,22100729,2022-01-28,False,116.0,2.4166666666666665,107.5,0.1953488372093023,0.5,0.2954545454545454,0.6551724137931034,0.573170731707317,0.5420560747663551,1.0790697674418606,0.9767441860465116
CHA,22100735,2022-01-28,True,116.0,2.4166666666666665,101.5,0.1182266009852216,0.509090909090909,0.4,0.6181818181818182,0.5843373493975904,0.5225225225225225,1.1428571428571428,1.123152709359606
LAL,22100735,2022-01-28,False,114.0,2.375,101.5,0.0689655172413793,0.4909090909090909,0.3818181818181818,0.6,0.5,0.4634146341463415,1.123152709359606,1.1428571428571428
ORL,22100736,2022-01-28,True,119.0,2.4791666666666665,104.0,0.1634615384615384,0.5094339622641509,0.3111111111111111,0.6557377049180327,0.5662650602409639,0.5458715596330275,1.1442307692307692,0.9903846153846154
DET,22100736,2022-01-28,False,103.0,2.145833333333333,104.0,0.0961538461538461,0.490566037735849,0.3442622950819672,0.6888888888888889,0.425287356321839,0.4153225806451613,0.9903846153846154,1.1442307692307692
ATL,22100737,2022-01-28,True,108.0,2.25,102.0,0.1176470588235294,0.4821428571428571,0.2830188679245283,0.6610169491525424,0.5280898876404494,0.4954128440366973,1.0588235294117647,0.9019607843137256
BOS,22100737,2022-01-28,False,92.0,1.9166666666666667,102.0,0.1764705882352941,0.5178571428571429,0.3389830508474576,0.7169811320754716,0.3895348837209302,0.4070796460176991,0.9019607843137256,1.0588235294117647
MIA,22100738,2022-01-28,True,121.0,2.520833333333333,107.5,0.1674418604651162,0.5188679245283019,0.3720930232558139,0.6190476190476191,0.5588235294117647,0.5401785714285714,1.1255813953488372,1.0604651162790697
LAC,22100738,2022-01-28,False,114.0,2.375,107.5,0.1209302325581395,0.4811320754716981,0.3809523809523809,0.627906976744186,0.4945652173913043,0.4596774193548387,1.0604651162790697,1.1255813953488372
HOU,22100739,2022-01-28,True,110.0,2.2916666666666665,108.5,0.1751152073732718,0.5747126436781609,0.3409090909090909,0.813953488372093,0.5443037974683544,0.5,1.0138248847926268,1.152073732718894
POR,22100739,2022-01-28,False,125.0,2.6041666666666665,108.5,0.1382488479262673,0.425287356321839,0.1860465116279069,0.6590909090909091,0.6728395061728395,0.6188118811881188,1.152073732718894,1.0138248847926268
MEM,22100740,2022-01-28,True,119.0,2.4791666666666665,99.0,0.1515151515151515,0.5376344086021505,0.3023255813953488,0.74,0.6204819277108434,0.5560747663551402,1.202020202020202,1.101010101010101
UTA,22100740,2022-01-28,False,109.0,2.270833333333333,99.0,0.1818181818181818,0.4623655913978494,0.26,0.6976744186046512,0.5352941176470588,0.5141509433962265,1.101010101010101,1.202020202020202
OKC,22100741,2022-01-28,True,110.0,2.0754716981132075,110.0,0.1272727272727272,0.3951612903225806,0.2539682539682539,0.5409836065573771,0.5263157894736842,0.4910714285714285,1.0,1.0272727272727271
IND,22100741,2022-01-28,False,113.0,2.1320754716981134,110.0,0.1909090909090909,0.6048387096774194,0.4590163934426229,0.746031746031746,0.5,0.4556451612903225,1.0272727272727271,1.0
SAS,22100742,2022-01-28,True,131.0,2.7291666666666665,103.0,0.0679611650485436,0.5212765957446809,0.2916666666666667,0.7608695652173914,0.6105263157894737,0.5796460176991151,1.2718446601941749,1.1844660194174756
CHI,22100742,2022-01-28,False,122.0,2.5416666666666665,103.0,0.058252427184466,0.4787234042553192,0.2391304347826087,0.7083333333333334,0.5681818181818182,0.5350877192982456,1.1844660194174756,1.2718446601941749
PHX,22100743,2022-01-28,True,134.0,2.7916666666666665,107.0,0.1121495327102803,0.5643564356435643,0.3125,0.7924528301886793,0.6309523809523809,0.5537190082644629,1.2523364485981308,1.158878504672897
MIN,22100743,2022-01-28,False,124.0,2.583333333333333,107.0,0.0654205607476635,0.4356435643564356,0.2075471698113207,0.6875,0.5666666666666667,0.5299145299145299,1.158878504672897,1.2523364485981308
MIL,22100744,2022-01-28,True,123.0,2.5625,104.0,0.125,0.4954128440366973,0.3148148148148148,0.6727272727272727,0.5393258426966292,0.5125,1.1826923076923077,1.0384615384615383
NYK,22100744,2022-01-28,False,108.0,2.25,104.0,0.1346153846153846,0.5045871559633027,0.3272727272727272,0.6851851851851852,0.5476190476190477,0.4821428571428571,1.0384615384615383,1.1826923076923077
NOP,22100745,2022-01-29,True,97.0,2.020833333333333,99.5,0.1507537688442211,0.5106382978723404,0.3,0.75,0.4878048780487805,0.4619047619047619,0.9748743718592964,1.0753768844221103
BOS,22100745,2022-01-29,False,107.0,2.2291666666666665,99.5,0.1507537688442211,0.4893617021276595,0.25,0.7,0.6172839506172839,0.5815217391304348,1.0753768844221103,0.9748743718592964
DAL,22100746,2022-01-29,True,132.0,2.75,100.0,0.05,0.4864864864864865,0.2962962962962963,0.6666666666666666,0.6145833333333334,0.559322033898305,1.32,1.05
IND,22100746,2022-01-29,False,105.0,2.1875,100.0,0.11,0.5135135135135135,0.3333333333333333,0.7037037037037037,0.489010989010989,0.4605263157894737,1.05,1.32
PHI,22100747,2022-01-29,True,103.0,2.145833333333333,99.5,0.1809045226130653,0.4666666666666667,0.1707317073170731,0.7142857142857143,0.6,0.5364583333333334,1.035175879396985,1.015075376884422
SAC,22100747,2022-01-29,False,101.0,2.1041666666666665,99.5,0.1306532663316583,0.5333333333333333,0.2857142857142857,0.8292682926829268,0.5121951219512195,0.4950980392156863,1.015075376884422,1.035175879396985
MIA,22100748,2022-01-29,True,120.0,1.9047619047619049,124.5,0.1927710843373494,0.5259259259259259,0.4057971014492754,0.6515151515151515,0.4818181818181818,0.4615384615384615,0.963855421686747,0.9959839357429718
TOR,22100748,2022-01-29,False,124.0,1.968253968253968,124.5,0.1365461847389558,0.4740740740740741,0.3484848484848485,0.5942028985507246,0.514018691588785,0.496,0.9959839357429718,0.963855421686747
MEM,22100749,2022-01-29,True,115.0,2.395833333333333,97.0,0.0927835051546391,0.5855855855855856,0.4363636363636363,0.7321428571428571,0.525,0.5133928571428571,1.1855670103092784,0.979381443298969
WAS,22100749,2022-01-29,False,95.0,1.9791666666666667,97.0,0.1237113402061855,0.4144144144144144,0.2678571428571428,0.5636363636363636,0.4761904761904761,0.4523809523809524,0.979381443298969,1.1855670103092784
GSW,22100750,2022-01-29,True,110.0,2.2916666666666665,102.5,0.1170731707317073,0.5121951219512195,0.4067796610169492,0.609375,0.4795918367346938,0.4741379310344827,1.0731707317073171,1.0341463414634149
BKN,22100750,2022-01-29,False,106.0,2.208333333333333,102.5,0.1073170731707317,0.4878048780487805,0.390625,0.5932203389830508,0.4540816326530612,0.4453781512605042,1.0341463414634149,1.0731707317073171
ATL,22100751,2022-01-30,True,129.0,2.6875,106.0,0.1132075471698113,0.5257731958762887,0.3125,0.7346938775510204,0.6428571428571429,0.5560344827586207,1.2169811320754718,1.1415094339622642
LAL,22100751,2022-01-30,False,121.0,2.520833333333333,106.0,0.1226415094339622,0.4742268041237113,0.2653061224489796,0.6875,0.6264367816091954,0.55,1.1415094339622642,1.2169811320754718
CHA,22100752,2022-01-30,True,90.0,1.875,112.5,0.08,0.4576271186440678,0.2191780821917808,0.8444444444444444,0.3673469387755102,0.36,0.8,1.022222222222222
LAC,22100752,2022-01-30,False,115.0,2.395833333333333,112.5,0.16,0.5423728813559322,0.1555555555555555,0.7808219178082192,0.5892857142857143,0.558252427184466,1.022222222222222,0.8
CHI,22100753,2022-01-30,True,130.0,2.708333333333333,100.0,0.07,0.5176470588235295,0.2051282051282051,0.782608695652174,0.6277777777777778,0.6018518518518519,1.3,1.16
POR,22100753,2022-01-30,False,116.0,2.4166666666666665,100.0,0.12,0.4823529411764706,0.217391304347826,0.7948717948717948,0.6265060240963856,0.5858585858585859,1.16,1.3
DET,22100754,2022-01-30,True,115.0,2.395833333333333,99.0,0.0909090909090909,0.5094339622641509,0.3703703703703703,0.6538461538461539,0.5164835164835165,0.4956896551724138,1.1616161616161615,1.0606060606060606
CLE,22100754,2022-01-30,False,105.0,2.1875,99.0,0.1313131313131313,0.490566037735849,0.3461538461538461,0.6296296296296297,0.5426829268292683,0.4906542056074766,1.0606060606060606,1.1616161616161615
ORL,22100755,2022-01-30,True,110.0,2.2916666666666665,102.0,0.1568627450980392,0.4888888888888889,0.2666666666666666,0.7111111111111111,0.5773809523809523,0.55,1.0784313725490196,1.0588235294117647
DAL,22100755,2022-01-30,False,108.0,2.25,102.0,0.1764705882352941,0.5111111111111111,0.2888888888888888,0.7333333333333333,0.5802469135802469,0.5454545454545454,1.0588235294117647,1.0784313725490196
MIL,22100756,2022-01-30,True,100.0,2.083333333333333,99.0,0.1515151515151515,0.4588235294117647,0.1627906976744186,0.7619047619047619,0.5384615384615384,0.5,1.0101010101010102,1.3737373737373737
DEN,22100756,2022-01-30,False,136.0,2.833333333333333,99.0,0.101010101010101,0.5411764705882353,0.238095238095238,0.8372093023255814,0.7329545454545454,0.6938775510204082,1.3737373737373737,1.0101010101010102
MIN,22100757,2022-01-30,True,126.0,2.625,102.0,0.1568627450980392,0.5164835164835165,0.3170731707317073,0.68,0.6235955056179775,0.5887850467289719,1.2352941176470589,1.03921568627451
UTA,22100757,2022-01-30,False,106.0,2.208333333333333,102.0,0.196078431372549,0.4835164835164835,0.32,0.6829268292682927,0.5617283950617284,0.5196078431372549,1.03921568627451,1.2352941176470589
PHX,22100758,2022-01-30,True,115.0,2.395833333333333,101.5,0.0788177339901477,0.5370370370370371,0.3888888888888889,0.6851851851851852,0.5515463917525774,0.5275229357798165,1.1330049261083743,1.083743842364532
SAS,22100758,2022-01-30,False,110.0,2.2916666666666665,101.5,0.1083743842364532,0.4629629629629629,0.3148148148148148,0.6111111111111112,0.515,0.5092592592592593,1.083743842364532,1.1330049261083743
CLE,22100759,2022-01-31,True,93.0,1.9375,92.0,0.108695652173913,0.4380952380952381,0.2553191489361702,0.5862068965517241,0.4821428571428571,0.4744897959183674,1.0108695652173914,0.9782608695652174
NOP,22100759,2022-01-31,False,90.0,1.875,92.0,0.1413043478260869,0.5619047619047619,0.4137931034482758,0.7446808510638298,0.4235294117647059,0.4245283018867924,0.9782608695652174,1.0108695652173914
IND,22100760,2022-01-31,True,122.0,2.5416666666666665,100.0,0.12,0.5588235294117647,0.3191489361702128,0.7636363636363637,0.6,0.5700934579439252,1.22,1.16
LAC,22100760,2022-01-31,False,116.0,2.4166666666666665,100.0,0.1,0.4411764705882353,0.2363636363636363,0.6808510638297872,0.546875,0.5321100917431193,1.16,1.22
PHI,22100761,2022-01-31,True,122.0,2.30188679245283,117.5,0.1787234042553191,0.5086206896551724,0.3673469387755102,0.6119402985074627,0.545,0.5304347826086957,1.0382978723404257,1.0127659574468084
MEM,22100761,2022-01-31,False,119.0,2.2452830188679247,117.5,0.1191489361702127,0.4913793103448275,0.3880597014925373,0.6326530612244898,0.4901960784313725,0.4576923076923077,1.0127659574468084,1.0382978723404257
